chunk_id,partial_order,chunk_size,resolution_size
1115987,True,5,3
1115988,True,7,1
1115990,True,7,1
1116003,True,4,3
1116005,True,39,26
1116041,True,3,1
1116087,True,4,2
1116096,True,10,7
1116100,manual,44,48
1116104,True,5,3
1116105,True,4,3
1116107,True,2,2
1116111,True,5,4
1116112,True,6,4
1116135,True,5,3
1116150,True,4,4
1116153,True,6,3
1116155,True,4,2
1116201,True,6,4
1116367,False,22,18
1116514,True,8,5
1116517,True,6,4
1116623,True,12,5
1116664,True,24,15
1116394,True,2,1
1116520,True,6,4
1116526,True,22,2
1116532,True,6,5
1116539,True,5,4
1116544,True,28,1
1116548,True,2,1
1116549,True,2,1
1116550,True,2,1
1116551,True,2,1
1116555,True,3,1
1116556,manual,8,7
1116557,True,3,1
1116818,True,4,3
1116865,True,3,1
1116867,True,20,11
1116869,True,16,10
1116891,True,9,5
1116959,False,6,4
1116973,manual,708,354
1116994,manual,24,16
1116561,True,2,1
1116563,True,2,1
1116565,True,4,2
1116564,True,4,3
1116568,True,2,1
1117001,manual,425,233
1117021,manual,584,298
1117040,manual,961,487
1117138,True,21,19
1117164,True,7,4
1117186,True,5,5
1117410,manual,3,7
1117074,manual,4,7
1117704,True,7,5
1117715,True,25,2
1117717,True,8,1
1117721,True,8,1
1117733,True,12,4
1117463,True,6,4
1117465,True,20,10
1117486,True,3,1
1117858,True,8,4
1117863,True,2,1
1117886,True,3,2
1117896,True,5,2
1117539,manual,88,42
1117541,True,8,7
1117590,manual,152,91
1117957,True,16,15
1117988,True,11,9
1118096,True,11,9
1118099,True,12,10
1118671,True,2,1
1118766,manual,7,10
1118161,manual,5,7
1118863,True,10,6
1118869,manual,4,7
1119067,True,6,3
1119082,manual,76,52
1119069,True,3,2
1119072,True,5,2
1119071,True,3,2
1119634,True,5,4
1119637,manual,9,10
1119639,True,5,4
1119737,True,6,5
1119816,manual,7,7
1119818,True,4,1
1119820,manual,6,7
1119823,True,4,1
1119849,True,3,1
1120354,True,22,12
1119381,True,2,1
1119382,True,2,1
1120155,manual,20,31
1120156,True,13,9
1120413,True,3,1
1120414,True,3,1
1120428,True,27,15
1120620,True,4,3
1120621,True,13,9
1120596,manual,49,28
1120610,True,3,2
1120614,True,23,11
1118169,True,3,2
1120833,True,5,3
1120652,True,2,1
1120654,True,5,2
1120710,True,10,8
1120847,True,6,5
1120850,True,7,4
1120869,manual,12,14
1120871,True,3,2
1120956,True,6,4
1120960,True,6,4
1120972,True,11,6
1120951,manual,7,10
1120952,True,4,3
1121000,True,3,2
1121030,True,2,1
1121031,True,23,20
1121035,True,3,1
1121036,True,4,2
1121037,True,4,2
1121038,True,2,1
1121039,True,5,1
1121064,True,6,3
1121071,manual,16,17
1121073,True,84,52
1121074,manual,11,10
1121083,manual,8,11
1121105,True,11,10
1121107,True,3,2
1121114,True,5,4
1120782,True,5,3
1121124,True,3,2
1121232,True,14,12
1121251,True,5,4
1121252,True,4,2
1121253,manual,22,25
1121275,True,4,2
1121278,True,2,1
1121410,manual,6,7
1121439,True,23,20
1121481,True,6,2
1121489,True,6,5
1121348,True,3,2
1121651,True,3,3
1121722,True,15,13
1121879,True,10,7
1121891,True,7,6
1121893,True,29,28
1121896,True,18,4
1122026,True,3,2
1122027,True,7,3
1122032,True,8,4
1122062,True,6,3
1122324,True,16,1
1122356,manual,16,21
1122360,manual,120,111
1122381,manual,17,21
1122279,True,3,1
1122351,True,6,3
1122520,True,2,1
1122746,True,21,4
1122541,True,5,3
1122548,manual,8,13
1122555,True,11,7
1122561,manual,17,22
1122569,True,10,7
1122573,True,13,2
1122574,True,13,2
1122579,True,10,8
1122611,manual,7,9
1122619,True,10,9
1122620,True,3,1
1122621,True,3,2
1122626,True,5,4
1122747,True,4,1
1122862,True,6,3
1122748,True,8,6
1122690,manual,8,10
1122749,True,123,6
1123373,True,2,1
1123793,True,8,4
1123978,True,12,6
1123983,True,4,2
1124126,True,10,8
1124158,True,10,7
1124268,True,72,9
1123015,True,3,1
1123091,True,7,4
1122774,True,3,2
1124535,True,3,2
1124538,True,10,9
1124544,True,18,5
1124640,True,33,30
1124745,True,6,4
1122775,True,4,2
1124856,True,27,16
1125138,True,4,2
1122781,True,8,7
1122784,True,4,2
1125261,True,3,2
1125263,True,3,2
1125436,True,12,9
1122804,True,9,2
1122812,True,37,37
1122832,manual,38,29
1122845,True,7,4
1126444,manual,19,12
1126455,True,4,3
1126499,True,12,8
1126502,True,4,3
1126506,True,4,1
1126508,True,3,2
1126510,True,2,1
1126517,True,3,2
1126521,True,3,2
1126390,True,11,10
1126392,True,4,3
1126393,True,2,1
1126394,True,2,1
1126395,True,2,1
1126397,True,2,1
1126425,True,25,9
1126431,True,5,1
1126432,manual,34,25
1127631,True,14,2
1127678,manual,17,10
1127682,manual,8,8
1127685,manual,13,10
1127478,True,3,2
1127482,manual,5,8
1126546,True,12,8
1127539,True,26,18
1127542,True,4,2
1127600,True,3,2
1127613,True,4,2
1127617,True,4,2
1127624,True,4,2
1127627,manual,2,7
1127628,True,5,3
1127795,True,2,1
1127798,True,8,6
1127799,True,6,3
1127800,True,8,2
1127633,True,6,2
1127634,True,4,2
1127643,True,2,1
1127645,True,3,1
1127807,True,12,5
1127822,True,4,2
1127828,True,8,5
1127842,True,4,3
1127759,True,36,15
1127761,True,4,2
1127765,True,4,2
1127847,True,4,3
1127848,True,5,3
1127850,True,5,2
1127851,True,4,2
1127852,True,16,9
1127881,manual,156,123
1127890,True,8,4
1127768,True,8,4
1127769,True,4,2
1127913,True,17,5
1127914,True,5,2
1127917,True,4,2
1126549,True,6,3
1126550,True,2,1
1126551,True,32,17
1127924,True,4,2
1126555,manual,12,16
1126556,True,7,6
1126562,True,18,13
1127982,True,5,3
1127987,True,7,4
1127999,True,30,8
1128001,True,5,2
1128020,True,3,2
1126590,True,4,2
1128034,True,8,7
1126721,True,3,2
1126744,True,7,3
1128157,True,4,3
1128178,True,44,42
1126778,True,7,4
1126779,True,4,2
1128493,True,3,2
1128494,True,22,14
1128299,True,16,11
1128506,True,6,4
1128519,True,6,3
1128538,True,7,4
1128566,True,6,4
1126952,True,2,1
1129217,True,21,9
1126953,True,3,1
1127010,True,4,2
1129424,True,13,11
1129485,True,6,4
1129513,True,5,4
1130111,manual,6,7
1130135,True,5,4
1129817,True,4,3
1130389,True,6,6
1130580,True,7,5
1130487,True,5,3
1130511,manual,34,24
1130533,True,4,2
1130574,True,4,1
1130575,True,4,1
1130609,True,5,4
1130620,True,2,1
1130628,True,25,24
1130629,True,3,2
1130636,True,5,4
1130645,manual,89,47
1130676,manual,8,14
1130845,manual,162,163
1130852,manual,10,11
1127225,True,4,2
1130854,manual,190,193
1130858,manual,33,39
1130859,manual,1479,1482
1130774,True,2,1
1130777,manual,5,9
1130780,True,6,2
1130784,manual,6,7
1130910,True,3,1
1130913,True,4,1
1130914,True,6,3
1130919,True,4,2
1130928,manual,12,10
1130941,True,3,2
1130946,True,6,5
1130947,True,10,6
1130948,True,50,49
1130951,True,5,2
1130949,True,2,1
1130953,True,4,2
1130986,True,3,2
1130958,True,3,1
1130997,True,4,2
1131021,True,35,25
1131162,True,4,1
1131163,True,31,29
1131164,True,8,4
1131080,True,3,2
1127341,True,4,2
1127342,True,4,2
1131221,True,6,4
1131224,True,17,6
1131270,True,3,2
1131273,True,9,6
1131326,True,3,1
1131330,True,7,3
1131343,True,7,4
1131344,True,8,5
1131346,True,9,4
1131347,True,6,3
1131350,True,6,3
1131392,True,32,21
1131413,manual,63,27
1131428,True,3,2
1131813,True,5,1
1131951,True,5,1
1131955,True,14,9
1131968,True,2,1
1131994,True,4,3
1132000,True,7,6
1132001,True,4,2
1132002,True,4,2
1132004,True,4,2
1132007,True,4,2
1132011,True,10,5
1132013,True,3,1
1132019,True,17,13
1132023,True,6,3
1132116,True,27,9
1132120,True,4,2
1132123,True,4,2
1131574,True,18,8
1131580,manual,67,12
1131593,True,23,16
1131596,True,23,16
1131598,manual,23,22
1131597,True,31,27
1131612,True,22,3
1131622,True,163,162
1131849,True,32,17
1131867,True,18,14
1132222,True,10,3
1132243,True,11,3
1132244,True,3,2
1132247,True,3,1
1132386,True,8,7
1132420,manual,14,11
1132426,True,20,19
1132428,manual,100,90
1132430,True,23,1
1132436,True,11,10
1131646,True,3,2
1132442,True,32,24
1132445,True,32,24
1132450,True,3,3
1132451,True,4,2
1132458,True,3,3
1132459,True,4,2
1132479,manual,8,8
1132497,True,5,3
1132499,True,30,24
1132500,True,6,2
1132502,manual,45,45
1132314,True,21,5
1132575,True,4,3
1131740,manual,99,7
1132619,manual,24,28
1131751,True,6,3
1131753,True,6,3
1131769,True,20,12
1132761,True,7,5
1132758,True,5,2
1132328,True,5,4
1132332,True,13,10
1132379,True,5,4
1132974,True,33,28
1133162,True,28,7
1133638,True,20,2
1134084,True,10,5
1134108,manual,10,16
1134156,True,3,1
1134302,True,63,21
1134414,manual,18,9
1134225,manual,235,132
1134257,True,2,1
1134261,manual,327,178
1134540,manual,11,8
1135547,manual,463,252
1135612,manual,425,235
1135654,manual,338,199
1134472,True,5,3
1135699,manual,292,170
1134664,True,6,5
1134676,True,3,1
1134681,True,9,4
1135724,True,3,1
1135731,True,4,2
1135736,True,4,3
1134674,True,45,26
1134680,True,28,14
1135747,True,35,17
1135772,manual,126,127
1135787,True,433,216
1135790,True,4,2
1135797,True,4,2
1135829,True,5,2
1136046,True,1064,377
1136049,False,1388,865
1136054,True,10,9
1135860,True,6,3
1135870,manual,48,33
1135903,True,9,6
1136105,False,47,49
1136140,True,4,2
1136144,True,6,2
1136145,True,9,7
1136193,True,23,20
1136194,True,6,1
1136195,manual,163,151
1136204,True,6,2
1136155,True,11,10
1136159,True,8,6
1136160,True,25,18
1136161,True,22,10
1136165,True,7,5
1136167,True,7,5
1136168,True,7,5
1136470,True,7,2
1136509,True,7,2
1136471,True,4,2
1136472,True,10,7
1136473,True,4,3
1136543,True,5,6
1134952,manual,18,9
1134811,True,8,5
1136568,manual,52,36
1135019,True,12,9
1135026,manual,22,33
1135063,True,12,9
1136584,True,12,12
1135073,manual,21,33
1135115,True,4,3
1135139,True,3,2
1135194,manual,27,26
1135190,True,4,3
1135192,True,7,3
1136670,True,3,2
1136713,True,6,3
1135480,manual,11,8
1136794,True,9,7
1136795,True,10,8
1136797,True,7,8
1136798,True,9,6
1136808,manual,6,11
1137442,True,6,4
1137463,True,6,5
1137546,manual,248,131
1137584,True,3,2
1137585,True,4,2
1137590,True,3,2
1137591,True,4,2
1137624,manual,6,8
1137628,manual,6,8
1137922,True,5,2
1137929,True,9,5
1138274,True,4,3
1138171,True,2,1
1138280,True,7,2
1138281,True,7,1
1138282,True,16,14
1138232,True,6,4
1138233,True,7,4
1138285,True,3,1
1138289,True,17,5
1138246,True,4,2
1138247,True,4,3
1138248,True,4,2
1138253,False,9,7
1138258,True,12,6
1138259,True,8,2
1138260,True,4,2
1138264,True,4,3
1138271,True,4,2
1138273,True,12,11
1138310,True,9,1
1138329,manual,65,8
1138316,True,3,1
1138317,True,5,4
1138448,True,9,7
1138449,True,16,7
1138512,True,4,2
1138655,True,18,14
1139088,manual,41,30
1139126,True,23,6
1139127,True,2,1
1139128,True,6,2
1139153,True,14,7
1139155,True,4,2
1139293,True,6,5
1139270,True,22,11
1139305,True,54,52
1139307,True,8,5
1139473,True,6,5
1139328,manual,13,15
1139478,manual,170,95
1139365,True,4,2
1139371,True,30,28
1139636,manual,16,11
1139637,manual,16,11
1139393,True,9,7
1139397,True,12,10
1139406,manual,396,202
1139716,True,3,1
1139731,True,5,4
1140346,manual,31,14
1140348,manual,122,74
1140412,True,5,4
1140413,True,10,6
1140362,True,3,1
1140366,True,6,3
1140035,True,12,4
1140390,True,6,3
1140391,manual,27,24
1140399,True,13,11
1140400,manual,81,59
1140468,manual,50,33
1140658,True,2,1
1140661,True,17,10
1140536,True,4,2
1140551,True,10,9
1140567,True,3,1
1140568,True,4,1
1140570,True,2,1
1140574,True,7,4
1140678,True,2,1
1140680,True,81,21
1140686,True,15,8
1140934,True,13,9
1140935,True,8,1
1140936,True,8,1
1140849,manual,5,10
1140983,True,4,2
1141043,True,30,21
1141044,True,4,2
1141060,True,12,9
1141062,True,15,8
1141063,True,19,10
1141066,manual,8,9
1141077,True,6,3
1141082,True,6,3
1141092,manual,51,28
1141094,True,4,3
1141095,True,6,5
1141096,True,3,1
1141101,True,3,3
1141102,True,13,4
1141105,True,8,6
1141160,True,4,3
1141162,manual,11,7
1144541,True,6,5
1144549,True,7,2
1144556,True,4,1
1144560,True,4,3
1144573,manual,3,8
1144574,True,4,2
1144579,True,4,2
1144580,True,9,6
1144581,manual,21,15
1144585,True,3,2
1144586,manual,12,8
1144587,True,6,2
1144593,manual,10,11
1144643,True,6,4
1144647,True,4,2
1144649,True,10,8
1144650,True,8,5
1144651,True,12,6
1144655,True,100,79
1144672,True,9,8
1144678,True,3,2
1144881,True,3,2
1144685,True,19,10
1144698,True,5,2
1144699,True,4,3
1144700,True,16,9
1144886,True,2,1
1144705,True,28,23
1144712,True,7,4
1144922,manual,12,8
1144718,manual,6,10
1144720,True,4,3
1144731,True,13,7
1144754,True,4,2
1144755,manual,15,14
1144761,manual,37,22
1144764,True,4,2
1144767,True,3,2
1144768,manual,4,7
1144769,manual,22,22
1144772,True,7,6
1144775,True,13,7
1144782,manual,33,21
1144787,True,7,2
1144791,True,7,4
1144793,manual,5,8
1144799,True,6,3
1144809,manual,7,12
1144816,True,13,11
1144819,True,6,3
1144924,True,3,1
1144925,True,5,1
1144935,True,19,4
1144936,True,3,2
1144937,True,4,3
1144938,True,4,3
1144939,True,4,3
1144940,True,4,3
1144941,True,4,3
1144942,True,4,3
1144943,True,5,4
1144944,True,5,4
1144953,True,8,7
1145276,True,12,8
1144397,manual,7,8
1144400,True,24,15
1145309,True,15,13
1144417,True,3,3
1145370,manual,30,19
1145372,manual,71,41
1145373,True,75,18
1145385,manual,121,68
1144426,True,39,21
1144429,True,3,2
1145476,True,9,8
1145477,True,9,3
1145499,manual,194,32
1145506,True,2,1
1145540,manual,456,237
1145543,True,6,5
1145545,True,6,4
1145546,True,12,7
1145547,True,11,7
1145556,True,76,29
1145578,manual,2043,1027
1145589,True,25,1
1145590,True,36,14
1145591,manual,34,21
1146872,True,11,5
1147359,True,4,2
1147443,True,5,4
1147544,True,10,8
1147572,manual,3191,1575
1147591,True,3,2
1147603,True,7,5
1147608,True,13,8
1147636,True,10,7
1147648,True,14,6
1147754,True,6,5
1147783,True,2,1
1147789,True,3,3
1147798,True,2,1
1147826,manual,11,8
1147834,True,15,7
1147837,True,10,5
1147847,True,6,5
1147854,True,6,4
1147856,True,3,2
1147876,True,28,16
1147879,True,4,2
1147885,True,2,1
1147899,True,5,4
1147909,manual,14,12
1147951,True,4,2
1148083,manual,8,8
1147960,True,6,3
1148137,True,24,19
1148859,True,8,4
1148881,True,4,4
1148904,True,10,7
1148905,True,7,6
1148910,manual,2029,983
1148960,manual,2101,1056
1148968,True,23,3
1148701,manual,2106,1061
1148764,False,2104,1057
1148781,manual,19,20
1148808,manual,749,378
1148840,manual,2028,1056
1148842,True,6,5
1148849,True,31,17
1148991,True,3,1
1148992,True,9,5
1148993,True,6,3
1148994,True,11,2
1148997,True,3,2
1148998,True,4,2
1148999,True,12,6
1149007,True,5,1
1149008,True,4,2
1149009,True,4,2
1149010,True,6,3
1149011,True,6,3
1149012,True,6,3
1149013,True,8,4
1149014,True,6,3
1149015,True,3,1
1149016,True,8,3
1149019,True,4,1
1149113,True,18,9
1149022,True,3,2
1149024,manual,29,31
1149031,True,20,13
1149033,True,22,1
1149036,manual,11,10
1149037,True,4,2
1149039,True,2,1
1149040,True,7,4
1149042,True,4,2
1149043,True,14,2
1149046,True,15,6
1149049,True,5,4
1149142,True,5,4
1149144,True,4,2
1149146,True,5,3
1149166,True,5,3
1149172,manual,13,18
1149169,manual,1863,937
1149180,True,17,16
1149185,True,3,2
1149186,True,20,14
1149194,True,5,2
1149204,True,4,2
1149264,True,2,1
1149210,True,9,2
1149211,True,8,4
1149277,True,4,3
1150357,manual,29,23
1150420,manual,3,7
1150423,manual,11,11
1149291,manual,1710,928
1149376,True,2,1
1149563,manual,29,25
1149746,manual,1562,784
1149774,manual,380,223
1149820,manual,363,181
1150105,manual,179,91
1149887,True,62,29
1150225,manual,1574,786
1150390,True,4,2
1150395,True,4,2
1150398,True,4,2
1150408,True,3,2
1150419,True,4,2
1150451,True,3,2
1150457,True,4,3
1150469,True,3,1
1150471,True,2,1
1150474,manual,5,8
1150476,True,2,1
1150477,True,4,2
1150478,True,3,2
1150480,True,3,2
1150487,True,4,3
1150454,manual,1566,796
1151113,manual,29,23
1151158,manual,3,7
1150621,manual,1546,779
1150877,manual,1461,748
1151010,manual,888,454
1151161,True,7,6
1151171,True,8,5
1151176,True,8,5
1151181,manual,16,22
1151209,True,38,14
1151214,True,18,8
1151223,True,21,12
1151359,manual,32,23
1151383,manual,3,7
1151368,True,11,8
1151448,manual,85,85
1151531,True,61,11
1151540,True,7,6
1151547,True,6,1
1151554,True,6,1
1151563,manual,23,25
1151626,True,3,1
1151629,True,3,1
1151655,True,1020,518
1151683,True,3,2
1151686,True,3,2
1151691,True,4,3
1151692,True,3,2
1151703,True,3,2
1151715,True,3,1
1151716,True,5,2
1151731,True,243,125
1151719,True,5,3
1151720,True,5,3
1151736,manual,16393,8289
1151746,True,5,1
1151748,True,11,3
1151753,True,5,2
1151756,True,11,3
1151825,True,18,5
1151828,True,18,5
1151818,True,70,35
1151821,manual,123,86
1151867,manual,15852,8110
1151899,True,3,2
1151927,True,207,106
1152025,True,5,3
1152027,True,5,2
1151981,True,30,24
1151986,True,8,6
1151995,manual,28,21
1152035,True,5,2
1152051,True,9,9
1152013,True,26,22
1152016,True,9,6
1152019,True,13,11
1152070,True,4,2
1152349,True,2,1
1152423,True,10,6
1152455,True,11,7
1152457,True,10,6
1152491,True,6,1
1152492,True,7,6
1152493,True,3,1
1152494,manual,7,10
1152618,True,4,3
1152629,True,3,1
1152634,True,8,1
1152638,True,3,1
1152927,True,34,4
1152937,True,4,2
1152951,True,8,6
1152952,True,6,5
1152991,True,5,3
1153503,manual,24,20
1153251,True,22,5
1153547,True,7,4
1153832,manual,15,9
1153882,True,15,9
1153885,True,9,5
1154299,True,3,1
1154308,True,9,8
1154321,True,21,18
1154356,True,5,4
1154674,True,14,4
1154802,True,90,70
1154962,True,33,14
1154963,True,4,1
1155227,manual,116,54
1155251,True,7,6
1155256,True,10,6
1155272,True,3,1
1155273,True,10,2
1155275,False,54,53
1155276,True,5,3
1155306,manual,1294,536
1155291,True,144,89
1155318,True,5,4
1154433,manual,20,24
1154442,True,2,1
1154443,True,16,9
1154446,True,7,1
1154461,True,4,3
1154463,True,34,19
1154490,True,15,11
1154535,manual,13,10
1154536,True,11,5
1155022,True,5,3
1155065,True,7,5
1155151,True,6,3
1155152,False,9,8
1155179,True,79,49
1155183,True,6,2
1155937,True,4,3
1155944,True,29,15
1156167,True,8,2
1156170,manual,3,7
1156172,True,3,1
1156173,True,7,4
1156177,True,15,11
1156178,manual,19,17
1156179,True,15,9
1156193,True,12,9
1156194,True,13,9
1156302,True,4,2
1156215,True,4,3
1156219,True,5,4
1156228,True,3,2
1156229,True,4,2
1156230,True,4,2
1156242,True,15,12
1156306,True,29,14
1156311,manual,10,9
1156338,True,8,4
1156346,True,8,4
1156390,True,5,3
1156412,manual,35,44
1156440,True,12,8
1156484,True,25,3
1156520,True,2,1
1156524,True,3,1
1156536,True,49,48
1156559,True,4,3
1156647,False,5,3
1156661,True,4,3
1156671,True,7,5
1156691,True,4,2
1156719,True,5,2
1156722,True,4,2
1156727,True,11,9
1156754,True,20,17
1156760,True,5,4
1156785,True,4,2
1156756,False,31,25
1156794,True,6,4
1156804,True,10,4
1156807,True,3,1
1155643,manual,64,48
1155735,manual,5,10
1155772,True,13,4
1155991,True,12,6
1155997,True,3,1
1156000,True,13,8
1156059,True,11,7
1156072,True,20,12
1156153,False,7,6
1157156,True,26,13
1157157,manual,5,7
1157160,True,8,5
1157164,True,23,9
1157186,True,3,2
1157196,True,11,6
1157200,True,5,3
1157202,True,13,8
1157216,True,3,1
1157217,True,5,1
1157205,True,22,11
1157334,True,72,36
1157346,manual,12,18
1157347,manual,491,274
1156876,True,27,10
1156881,True,3,1
1156865,True,17,4
1156879,True,20,12
1156882,True,6,2
1156883,True,9,4
1156950,True,5,4
1156985,True,8,6
1156986,True,27,24
1157002,manual,5,9
1157004,True,15,9
1157006,True,17,4
1157024,False,11,8
1157034,True,15,10
1157035,manual,6,10
1157036,manual,7,7
1157042,True,2,1
1157043,True,5,1
1157044,True,13,3
1157047,True,13,6
1157048,True,4,3
1157444,True,11,9
1157603,False,10,11
1157617,manual,170,38
1157646,True,7,5
1157656,True,43,21
1157662,True,60,34
1157664,True,3,2
1157711,True,20,10
1157898,manual,63,34
1157847,True,10,6
1157871,manual,32,20
1158102,True,12,10
1158162,manual,182,89
1158171,manual,434,212
1158174,manual,1131,633
1158031,True,4,2
1158139,manual,33,36
1148548,manual,2112,1061
1148664,manual,212,110
1148671,manual,752,378
1148622,manual,20,21
1148628,True,12,10
1148630,False,21,18
1148641,True,11,9
1148659,False,350,305
1158489,True,4,1
1158754,True,7,4
1158755,True,4,2
1158758,True,57,53
1159030,True,25,7
1159031,True,25,7
1159034,True,9,8
1159038,True,202,101
1159052,True,200,101
1159055,True,6,2
1159069,True,11,10
1159085,manual,15,23
1159092,manual,8,10
1159094,True,16,11
1159095,manual,25,14
1159097,True,4,2
1159098,manual,6,9
1159104,manual,6,7
1159105,True,4,2
1159109,True,4,2
1159112,True,4,2
1159115,True,4,2
1159117,True,6,3
1159120,True,7,4
1159122,manual,4,8
1159124,True,7,4
1159135,manual,4,7
1159229,manual,408,243
1159233,True,6,3
1159246,manual,12,9
1159260,True,15,7
1159263,True,17,9
1159271,True,36,18
1159285,True,50,16
1159289,True,4,1
1159293,True,3,2
1159330,True,14,12
1159334,True,3,2
1159342,True,21,8
1159347,manual,15,15
1159348,True,6,4
1159354,True,11,7
1159355,True,17,7
1159359,manual,13,13
1159386,manual,5,8
1159425,manual,12,12
1159426,manual,11,9
1159421,True,18,16
1159444,False,12,8
1159447,True,26,16
1159500,True,6,1
1159506,True,5,1
1159511,True,12,9
1159513,True,18,16
1159516,True,10,10
1159518,True,8,7
1159519,True,5,4
1159520,True,5,4
1158775,True,17,16
