chunk_id,v1_percentage,v2_percentage,intersection_percentage,chunk_composition,missing_v1_lines,missing_v2_lines,missing_v1_lines_perc,missing_v2_lines_perc,v1_size,v2_size
933866,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
933892,0.75,0.25,0.0, v2 v1,0,1,0.0,50.0,3,2
933928,0.0,1.0,0.0, v2,0,4,0.0,57.14,0,7
933930,0.67,0.33,0.0, v2 v1,1,0,33.33,0.0,3,1
933968,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934017,1.0,0.0,0.0, v1,1,2,33.33,100.0,3,2
934023,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934101,0.5,0.5,0.0, v1 v2,2,0,66.67,0.0,3,1
934104,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934115,0.17,0.83,0.0, v1 v2,1,1,50.0,16.67,2,6
934161,0.8,0.34,0.14, v1 (v1_2) v1 v2,0,1,0.0,11.11,27,9
934224,1.0,0.0,0.0, v1,1,0,16.67,0.0,6,0
934212,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934613,0.89,0.99,0.87, v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1,2,1,1.28,0.58,156,173
934627,0.7,0.5,0.2, v1 v2 (v1_2) v1,0,0,0.0,0.0,6,4
934643,0.0,1.0,0.0, v2,0,3,0.0,50.0,0,6
934646,0.33,0.67,0.0, v1 v2,1,0,50.0,0.0,2,2
934654,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
934421,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934432,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934488,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
934450,0.67,0.33,0.0, v2 v1,0,1,0.0,50.0,2,2
934455,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934465,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
934469,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934472,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934477,0.9,0.4,0.3, v1 (v1_2) v1 v2 v1 (v1_2) v1,0,2,0.0,33.33,9,6
934480,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934489,0.75,0.5,0.25, v1 v2 (v1_2) v1,0,1,0.0,33.33,3,3
934490,0.75,0.5,0.25, v1 v2 (v1_2) v1,0,1,0.0,33.33,3,3
934491,0.75,0.5,0.25, v1 v2 (v1_2) v1,0,1,0.0,33.33,3,3
934492,0.75,0.5,0.25, v1 v2 (v1_2) v1,0,1,0.0,33.33,3,3
934504,0.75,0.25,0.0, v1 v2,0,2,0.0,66.67,3,3
934550,0.0,1.0,0.0, v2,0,1,0.0,20.0,0,5
934521,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
934527,1.0,0.0,0.0, v1,1,1,33.33,100.0,3,1
934529,0.67,0.33,0.0, v1 v2,1,2,33.33,66.67,3,3
934537,0.8,0.2,0.0, v1 v2,1,6,20.0,85.71,5,7
934559,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
934565,0.33,0.67,0.0, v1 v2,1,1,50.0,33.33,2,3
934589,0.0,1.0,0.0, v2,0,4,0.0,66.67,0,6
934590,0.0,1.0,0.0, v2,0,6,0.0,66.67,0,9
934594,0.56,0.44,0.0, v2 v1,0,1,0.0,20.0,5,5
934598,0.67,0.33,0.0, v1 v2 v1,0,2,0.0,66.67,2,3
934600,0.0,1.0,0.0, v2,0,11,0.0,91.67,0,12
934969,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
934970,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
934977,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
934980,0.6,0.6,0.2, v1 v2 v1 (v1_2) v2,0,0,0.0,0.0,3,3
934985,0.25,0.75,0.0, v2 v1,0,1,0.0,25.0,1,4
934994,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934996,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
934695,0.67,0.33,0.0, v2 v1,0,1,0.0,50.0,2,2
934681,0.9,0.6,0.5, v1 (v1_2) v1 (v1_2) v1 v2 v1 (v1_2) v1,1,4,10.0,40.0,10,10
934707,0.67,0.33,0.0, v2 v1,0,1,0.0,50.0,2,2
934710,0.67,0.33,0.0, v2 v1,0,1,0.0,50.0,2,2
934724,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
934725,0.5,0.5,0.0, v1 v2,6,1,85.71,50.0,7,2
934743,1.0,0.0,0.0, v1,1,1,25.0,100.0,4,1
934756,0.67,0.33,0.0, v2 v1,1,0,33.33,0.0,3,1
934759,0.67,0.33,0.0, v2 v1,1,0,33.33,0.0,3,1
934786,0.57,0.86,0.43, v2 v1 (v1_2) v1 (v1_2) v2,2,0,33.33,0.0,6,6
934768,0.8,0.2,0.0, v1 v2,4,2,50.0,66.67,8,3
934779,0.8,0.2,0.0, v1 v2,1,0,20.0,0.0,5,1
934781,0.8,0.2,0.0, v1 v2,1,0,20.0,0.0,5,1
934816,0.8,0.2,0.0, v1 v2,1,0,20.0,0.0,5,1
934782,0.14,0.86,0.0, v2 v1 v2,1,0,50.0,0.0,2,6
934997,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935023,1.0,0.0,0.0, v1,1,0,20.0,0.0,5,0
934810,0.67,0.33,0.0, v2 v1,1,2,33.33,66.67,3,3
934812,0.67,0.33,0.0, v2 v1,1,2,33.33,66.67,3,3
934815,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934818,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934832,0.0,1.0,0.0, v2,0,1,0.0,33.33,0,3
934848,0.5,0.5,0.0, v1 v2,0,17,0.0,94.44,1,18
935043,0.0,1.0,0.0, v2,1,5,100.0,83.33,1,6
935045,0.67,0.33,0.0, v1 v2,1,0,33.33,0.0,3,1
935048,0.67,0.33,0.0, v1 v2,1,0,33.33,0.0,3,1
935050,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935061,0.67,0.33,0.0, v2 v1,1,1,33.33,50.0,3,2
935070,1.0,0.33,0.33, (v1_2) v1,2,2,40.0,66.67,5,3
935072,1.0,0.75,0.75, (v1_2) v1 (v1_2) v1,4,1,50.0,25.0,8,4
935074,0.8,0.2,0.0, v2 v1,1,0,20.0,0.0,5,1
935076,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
934880,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935092,1.0,0.38,0.38, (v1_2) v1 (v1_2) v1,1,0,11.11,0.0,9,3
935096,1.0,0.44,0.44, (v1_2) v1 (v1_2) v1,1,0,10.0,0.0,10,4
935108,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
935118,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
935120,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
934903,0.67,1.0,0.67, (v1_2) v1 v2,1,7,33.33,70.0,3,10
934911,0.0,1.0,0.0, v2,1,1,100.0,33.33,1,3
934913,0.0,1.0,0.0, v2,0,1,0.0,33.33,0,3
934921,0.33,0.67,0.0, v2 v1 v2,1,1,50.0,33.33,2,3
934923,0.33,0.67,0.0, v2 v1 v2,1,1,50.0,33.33,2,3
934926,0.0,1.0,0.0, v2,1,1,100.0,50.0,1,2
934929,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
934891,0.8,0.2,0.0, v2 v1,1,0,20.0,0.0,5,1
934932,0.6,0.6,0.2, v2 (v1_2) v1 v2,3,1,50.0,25.0,6,4
934945,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
934950,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
934956,0.0,1.0,0.0, v2,0,21,0.0,75.0,0,28
935180,0.17,0.83,0.0, v1 v2,1,0,50.0,0.0,2,5
935182,0.2,0.8,0.0, v1 v2,1,0,50.0,0.0,2,4
934974,0.43,0.86,0.29, v2 (v1_2) v1 (v1_2) v2,1,1,25.0,14.29,4,7
935200,1.0,0.0,0.0, v1,1,3,50.0,100.0,2,3
935263,1.0,0.0,0.0, v1,1,3,50.0,100.0,2,3
935384,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935232,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935236,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935254,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
935256,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935258,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935356,1.0,0.0,0.0, v1,1,0,8.33,0.0,12,0
935410,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
935538,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935542,0.75,0.25,0.0, v1 v2,5,0,62.5,0.0,8,1
935547,0.75,0.25,0.0, v1 v2,5,0,62.5,0.0,8,1
935555,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
935587,0.33,0.67,0.0, v2 v1 v2,1,1,50.0,33.33,2,3
935598,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
935648,0.33,0.67,0.0, v2 v1,0,1,0.0,33.33,1,3
935650,0.12,0.88,0.0, v2 v1,1,1,50.0,12.5,2,8
935654,1.0,0.0,0.0, v1,4,0,80.0,0.0,5,0
935656,1.0,0.0,0.0, v1,2,1,66.67,100.0,3,1
935659,1.0,0.0,0.0, v1,1,4,20.0,100.0,5,4
935612,1.0,0.0,0.0, v1,2,2,50.0,100.0,4,2
935615,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935632,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935634,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935637,1.0,0.0,0.0, v1,18,1,94.74,100.0,19,1
935663,0.75,0.25,0.0, v2 v1,0,3,0.0,75.0,3,4
935666,0.75,0.25,0.0, v2 v1,0,3,0.0,75.0,3,4
935669,1.0,0.0,0.0, v1,1,0,33.33,0.0,3,0
935672,0.75,0.25,0.0, v2 v1,2,3,40.0,75.0,5,4
930103,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
935684,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935679,0.5,0.5,0.0, v2 v1,1,3,50.0,75.0,2,4
935693,1.0,0.0,0.0, v1,3,12,75.0,100.0,4,12
935707,0.9,0.3,0.2, v2 (v1_2) v1 (v1_2) v1,0,3,0.0,42.86,17,7
935712,0.0,1.0,0.0, v2,1,6,100.0,75.0,1,8
935734,0.0,1.0,0.0, v2,2,7,100.0,77.78,2,9
935736,0.5,1.0,0.5, v2 (v1_2),18,10,94.74,83.33,19,12
935756,0.33,0.67,0.0, v1 v2,1,0,50.0,0.0,2,2
935702,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
935703,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
930107,0.9,0.2,0.1, v2 (v1_2) v1,2,0,18.18,0.0,11,2
935784,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
930124,0.86,0.14,0.0, v1 v2 v1,3,1,33.33,50.0,9,2
930133,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930136,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930139,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935833,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935835,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
935842,0.14,0.86,0.0, v2 v1,0,1,0.0,14.29,1,7
930148,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930151,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930158,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930160,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930163,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930167,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930172,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930173,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930175,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
930176,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930178,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935806,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935820,0.75,0.31,0.06, v2 v1 (v1_2) v1 v2 v1 v2 v1,14,3,53.85,37.5,26,8
935846,0.82,0.45,0.27, v1 (v1_2) v1 v2 (v1_2) v2 v1,2,0,18.18,0.0,11,5
930180,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930182,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935872,0.5,0.5,0.0, v2 v1,0,1,0.0,50.0,1,2
935875,0.6,0.6,0.2, v2 v1 (v1_2) v2 v1,2,5,40.0,62.5,5,8
935878,0.83,0.17,0.0, v1 v2,1,0,16.67,0.0,6,1
935886,0.67,0.33,0.0, v1 v2,1,26,33.33,96.3,3,27
935904,0.12,0.88,0.0, v1 v2,0,1,0.0,12.5,1,8
930185,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930188,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930190,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930193,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930195,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930199,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930202,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935906,0.67,0.33,0.0, v1 v2,1,1,33.33,50.0,3,2
936004,0.67,0.67,0.33, v1 (v1_2) v2,0,0,0.0,0.0,2,2
936196,0.17,0.83,0.0, v1 v2,3,0,75.0,0.0,4,5
936237,1.0,0.89,0.89, (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2),1,0,10.0,0.0,10,8
936238,1.0,0.83,0.83, (v1_2) v1 (v1_2) v1 (v1_2),1,0,14.29,0.0,7,5
936123,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935924,0.5,0.5,0.0, v2 v1,1,0,50.0,0.0,2,1
935947,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935953,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
935969,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
935983,0.5,0.5,0.0, v2 v1,3,1,75.0,50.0,4,2
935998,0.43,0.71,0.14, v2 v1 (v1_2) v1 v2,1,2,25.0,28.57,4,7
936002,0.43,0.71,0.14, v2 v1 (v1_2) v1 v2,1,2,25.0,28.57,4,7
936034,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936039,0.67,0.33,0.0, v1 v2,1,2,33.33,66.67,3,3
936068,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
936145,0.33,0.67,0.0, v2 v1,2,1,66.67,33.33,3,3
936149,0.33,0.67,0.0, v2 v1,2,1,66.67,33.33,3,3
930208,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930211,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930213,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930215,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930219,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930221,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936228,0.75,0.25,0.0, v2 v1,0,1,0.0,50.0,3,2
936267,0.25,0.75,0.0, v1 v2,1,1,50.0,25.0,2,4
930224,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930229,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930230,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930231,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930233,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930236,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930239,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930242,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930247,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930250,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936349,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
936258,0.8,0.4,0.2, v1 v2 (v1_2) v1,1,0,11.11,0.0,9,4
936260,0.5,0.5,0.0, v2 v1,2,1,66.67,50.0,3,2
936264,0.67,0.33,0.0, v1 v2,1,0,33.33,0.0,3,1
930254,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930258,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930261,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930265,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930268,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930271,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930273,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930278,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930280,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936361,0.11,0.89,0.0, v2 v1 v2,0,1,0.0,11.11,1,9
936386,0.42,0.95,0.37, v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,0,1,0.0,5.26,8,19
930282,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
930285,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930287,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930290,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930292,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936397,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
930294,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930297,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936360,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
936362,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
930302,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
930304,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930310,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930312,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936374,0.67,0.67,0.33, v2 v1 (v1_2) v1 v2 v1,2,2,33.33,33.33,6,6
930319,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930321,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930323,0.98,0.02,0.0, v1 v2,1,0,2.38,0.0,42,1
930326,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930329,0.75,0.25,0.0, v2 v1,1,3,25.0,75.0,4,4
930334,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930336,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930357,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
930361,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936394,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936395,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936398,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936410,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936412,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936416,0.0,1.0,0.0, v2,0,1,0.0,33.33,0,3
936464,0.33,0.67,0.0, v2 v1 v2,4,0,66.67,0.0,6,4
936496,0.0,1.0,0.0, v2,0,2,0.0,66.67,0,3
936501,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936503,0.85,0.92,0.77, (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2),2,6,15.38,33.33,13,18
936636,0.8,0.2,0.0, v1 v2,2,0,33.33,0.0,6,1
936641,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936510,0.5,0.5,0.0, v1 v2,2,0,66.67,0.0,3,1
936525,0.83,0.17,0.0, v2 v1,1,5,16.67,83.33,6,6
936537,0.5,0.5,0.0, v2 v1,1,0,50.0,0.0,2,1
936405,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936696,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936701,0.89,0.18,0.07, v1 v2 (v1_2) v1,0,1,0.0,14.29,39,7
936718,0.6,0.6,0.2, v2 v1 (v1_2) v1 v2,0,2,0.0,40.0,3,5
936723,0.38,0.75,0.12, v2 (v1_2) v1 v2 v1,0,1,0.0,14.29,3,7
936712,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936717,0.5,0.5,0.0, v2 v1,1,6,50.0,85.71,2,7
936722,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936750,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936830,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936448,0.25,0.75,0.0, v1 v2,1,0,50.0,0.0,2,3
936559,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936562,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936526,0.95,0.05,0.0, v2 v1,0,1,0.0,33.33,39,3
936555,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936557,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936560,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936556,0.86,0.57,0.43, v1 v2 v1 (v1_2) v1 (v1_2) v1,2,8,25.0,66.67,8,12
936564,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
936584,0.33,0.67,0.0, v1 v2,1,1,50.0,33.33,2,3
936812,1.0,0.0,0.0, v1,2,0,50.0,0.0,4,0
936814,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
936817,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936819,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
936821,0.92,0.92,0.85, (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2),1,6,7.69,33.33,13,18
936826,0.0,1.0,0.0, v2,2,1,100.0,33.33,2,3
936831,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
936832,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
936834,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
936838,0.2,0.8,0.0, v1 v2,4,0,80.0,0.0,5,4
936835,0.0,1.0,0.0, v2,1,1,100.0,50.0,1,2
936841,0.75,0.25,0.0, v2 v1,1,0,25.0,0.0,4,1
936605,0.67,0.33,0.0, v1 v2,1,2,33.33,66.67,3,3
936616,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
936619,0.33,0.67,0.0, v2 v1,2,0,66.67,0.0,3,2
936625,0.67,0.67,0.33, v1 v2 (v1_2) v1 v2,2,2,33.33,33.33,6,6
936874,1.0,0.0,0.0, v1,23,3,67.65,100.0,34,3
936913,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
936943,0.5,0.5,0.0, v2 v1,1,2,33.33,50.0,3,4
936889,0.0,1.0,0.0, v2,4,1,100.0,25.0,4,4
936890,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
937045,1.0,0.0,0.0, v1,2,0,40.0,0.0,5,0
937050,1.0,0.0,0.0, v1,6,3,85.71,100.0,7,3
937051,0.0,1.0,0.0, v2,0,7,0.0,87.5,0,8
937176,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
937230,1.0,0.0,0.0, v1,1,0,25.0,0.0,4,0
937235,0.5,0.5,0.0, v1 v2,1,2,50.0,66.67,2,3
937240,0.75,0.25,0.0, v1 v2,1,3,25.0,75.0,4,4
936898,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936912,1.0,0.0,0.0, v1,15,0,68.18,0.0,22,0
936934,0.87,0.4,0.27, v1 (v1_2) v1 v2,3,0,20.0,0.0,15,3
936950,0.86,0.43,0.29, v1 (v1_2) v1 v2,3,0,21.43,0.0,14,3
936952,1.0,0.33,0.33, v1 (v1_2),5,2,50.0,66.67,10,3
937248,0.75,0.25,0.0, v1 v2,1,2,25.0,66.67,4,3
937261,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
937270,1.0,0.0,0.0, v1,3,0,50.0,0.0,6,0
937311,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
937018,1.0,0.0,0.0, v1,2,3,18.18,100.0,11,3
936963,0.0,1.0,0.0, v2,3,1,100.0,25.0,3,4
936965,0.0,1.0,0.0, v2,0,5,0.0,83.33,0,6
936969,0.08,0.92,0.0, v2 v1,2,0,66.67,0.0,3,12
936974,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
936982,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
936992,0.5,0.5,0.0, v2 v1,2,1,66.67,50.0,3,2
936999,0.12,0.88,0.0, v1 v2,3,0,75.0,0.0,4,7
937002,1.0,0.0,0.0, v1,2,0,28.57,0.0,7,0
937006,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
937008,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
