chunk_id,has_duplication,chunk_size,resolution_size
1111515,False,14,5
1111521,False,11,4
1111522,False,9,3
1111523,False,11,4
1111524,False,11,4
1111526,False,16,9
1111528,False,10,5
1111531,False,17,10
1111553,False,32,3
1112887,False,347,201
1112911,False,14,4
1112924,False,13,6
1112970,False,14,6
1112971,False,14,6
1112995,False,13,3
1113155,False,15,6
1113156,False,12,5
1113158,False,63,17
1113189,False,15,6
1113201,False,26,18
1113202,False,13,2
1113203,False,19,8
1113206,False,10,2
1113304,False,9,2
1113265,False,10,2
1113267,False,13,4
1113287,False,10,2
1113302,False,14,2
1113322,False,11,4
1113338,False,10,2
1113339,False,11,3
1113340,False,11,3
1113341,False,11,3
1113342,False,11,3
1113343,False,11,3
1113344,False,11,3
1113345,False,12,3
1113414,False,11,4
1113778,False,28,8
1113805,False,13,4
1113826,False,11,6
1113830,False,45,26
1113833,False,30,16
1113842,False,11,3
1113844,False,10,3
1113845,False,15,3
1113846,False,17,6
1113847,False,13,4
1113848,False,21,3
1113849,False,14,4
1113850,False,11,3
1113851,False,11,3
1113852,False,14,4
1113853,False,11,3
1113854,False,12,3
1113855,False,11,3
1113856,False,9,3
1113858,False,11,3
1113859,False,10,3
1113860,False,10,3
1113861,False,11,3
1113865,False,9,2
1113866,False,9,3
1113867,False,11,3
1113868,False,10,3
1113872,False,11,3
1113874,False,11,3
1113875,False,11,3
1113876,False,10,2
1113878,False,19,8
1113879,False,15,5
1113888,False,17,9
1113890,False,19,7
1113892,False,10,3
1113893,False,12,3
1113894,False,12,3
1113895,False,12,3
1113896,False,12,4
1113897,False,12,5
1113898,False,11,3
1113899,False,11,3
1113900,False,12,3
1113901,False,11,3
1113902,False,11,3
1113905,False,14,4
1113934,False,11,3
1113935,False,13,6
1113939,False,10,3
1113940,False,10,3
1114060,False,20,3
1114063,False,10,2
1114065,False,14,7
1114089,False,32,3
1114108,False,11,2
1114111,False,20,3
1114137,False,11,4
1113629,False,10,2
1113646,False,72,48
1114408,False,13,4
1113709,False,30,22
1114453,False,11,4
1114454,False,27,12
1114727,False,11,3
1114915,False,12,4
1114923,False,11,3
1114924,False,11,3
1114925,False,10,3
1114936,False,11,3
1115000,False,11,3
1115001,False,11,3
1115131,False,10,2
1115133,False,22,7
1115169,False,13,3
1115171,False,11,3
1115172,False,30,14
1115195,False,38,8
1115203,False,18,7
1115204,False,18,6
1115177,False,61,3
1115413,False,11,3
1115218,False,10,3
1115179,False,11,3
1115429,False,11,3
1115430,False,16,3
1115432,False,11,3
1115440,False,19,8
1115441,False,19,8
1115442,False,25,11
1115450,False,17,4
1115452,False,10,3
1115458,False,10,3
1115460,False,9,2
1115252,False,20,11
1115285,False,10,5
1115568,False,25,11
1115576,False,19,8
1115584,False,11,3
1115585,False,10,3
1115323,False,9,2
1115333,False,10,3
1115340,False,11,2
1115634,False,18,4
1115650,False,20,12
1115344,False,11,2
1115354,False,11,3
1115355,False,14,4
1115357,False,19,6
1115360,False,9,2
1115830,False,13,4
1115721,False,11,3
1115725,False,47,22
1115840,False,11,5
1115844,False,11,6
1115850,False,13,4
1115851,False,13,4
1115855,False,11,3
1115856,False,13,4
1115857,False,11,3
1115862,False,13,6
1115863,False,15,5
1115865,False,11,4
1115787,False,11,3
1115866,False,11,3
1115871,False,11,4
1115872,False,11,3
1115877,False,13,4
1115802,False,15,7
1115803,False,16,8
1115881,False,13,4
1115882,False,19,8
1115883,False,20,9
1115810,False,9,2
1115812,False,60,21
1115815,False,42,22
1115884,False,11,3
1115887,False,11,4
1115888,False,13,4
1115889,False,11,4
1115890,False,13,5
1115816,False,15,5
1115894,False,13,4
1115368,False,17,8
1115897,False,13,5
1115371,False,12,5
1115901,False,11,3
1115902,False,13,4
1115903,False,11,3
1115372,False,12,4
1115908,False,11,3
1115909,False,15,6
1115910,False,17,6
1115374,False,9,2
1115911,False,13,4
1115376,False,21,8
1115912,False,13,4
1115377,False,13,4
1115914,False,13,4
1115916,False,11,3
1115917,False,15,6
1115918,False,11,3
1115864,False,30,26
1115875,False,16,3
1115898,False,17,7
1115904,False,9,2
1115926,False,15,6
1115933,False,11,3
1115935,False,11,3
1115954,False,11,3
1115986,False,11,3
1115987,False,12,4
1115988,False,14,2
1115990,False,14,2
1116003,False,11,4
1116005,False,45,27
1116041,False,10,2
1116087,False,11,3
1116096,False,17,8
1116100,False,51,43
1116104,False,12,4
1116105,False,11,4
1116107,False,9,3
1116111,False,12,5
1116112,False,13,5
1116135,False,12,4
1116150,False,11,5
1116153,False,13,4
1116155,False,11,3
1116201,False,13,5
1116367,False,29,19
1116514,False,15,6
1116517,False,13,5
1116623,False,19,6
1116664,False,31,16
1116394,False,9,2
1116520,False,13,5
1116526,False,29,3
1116532,False,13,6
1116539,False,12,5
1116544,False,35,2
1116548,False,9,2
1116549,False,9,2
1116550,False,9,2
1116551,False,9,2
1116555,False,10,2
1116556,False,16,2
1116557,False,10,2
1116818,False,11,4
1116865,False,10,2
1116867,False,27,12
1116869,False,23,11
1116891,False,16,6
1116959,False,13,5
1116973,False,709,354
1116994,False,29,11
1116561,False,9,2
1116563,False,9,2
1116565,False,11,3
1116564,False,11,4
1116568,False,9,2
1117001,False,429,233
1117021,False,588,298
1117040,False,964,487
1117138,False,26,20
1117164,False,14,5
1117186,False,12,6
1117410,False,10,3
1117074,False,11,3
1117704,False,14,6
1117715,False,32,3
1117717,False,15,2
1117721,False,15,2
1117733,False,18,5
1117463,False,13,5
1117465,False,26,11
1117486,False,10,2
1117858,False,15,5
1117863,False,9,2
1117886,False,10,3
1117896,False,12,3
1117539,False,93,37
1117541,False,13,8
1117590,False,158,88
1117957,False,23,16
1117988,False,18,10
1118096,False,18,10
1118099,False,19,11
1118671,False,9,2
1118766,False,14,6
1118161,False,10,2
1118863,False,17,7
1118869,False,11,3
1119067,False,13,4
1119082,False,84,47
1119069,False,10,3
1119072,False,12,3
1119071,False,10,3
1119634,False,12,5
1119637,False,18,5
1119639,False,12,5
1119737,False,13,6
1119816,False,11,4
1119818,False,11,2
1119820,False,11,2
1119823,False,11,2
1119849,False,10,2
1120354,False,28,13
1119381,False,9,2
1119382,False,9,2
1120155,False,33,26
1120156,False,20,10
1120413,False,10,2
1120414,False,10,2
1120428,False,34,16
1120620,False,10,4
1120621,False,20,10
1120596,False,56,23
1120610,False,10,3
1120614,False,30,12
1118169,False,10,3
1120833,False,12,4
1120652,False,9,2
1120654,False,12,3
1120710,False,17,9
1120847,False,13,6
1120850,False,14,5
1120869,False,19,12
1120871,False,10,3
1120956,False,13,5
1120960,False,10,5
1120972,False,18,7
1120951,False,12,5
1120952,False,11,4
1121000,False,10,3
1121030,False,9,2
1121031,False,30,21
1121035,False,10,2
1121036,False,11,3
1121037,False,11,3
1121038,False,9,2
1121039,False,12,2
1121064,False,13,4
1121071,False,23,13
1121073,False,92,53
1121074,False,16,7
1121083,False,15,6
1121105,False,18,11
1121107,False,10,3
1121114,False,12,5
1120782,False,12,4
1121124,False,10,3
1121232,False,21,13
1121251,False,12,5
1121252,False,11,3
1121253,False,31,20
1121275,False,11,3
1121278,False,9,2
1121410,False,13,4
1121439,False,31,21
1121481,False,13,3
1121489,False,13,6
1121348,False,10,3
1121651,False,10,4
1121722,False,22,14
1121879,False,17,8
1121891,False,14,7
1121893,False,36,29
1121896,False,25,5
1122026,False,10,3
1122027,False,14,4
1122032,False,15,5
1122062,False,13,4
1122324,False,23,2
1122356,False,23,16
1122360,False,128,106
1122381,False,24,16
1122279,False,10,2
1122351,False,13,4
1122520,False,9,2
1122746,False,28,5
1122541,False,12,4
1122548,False,17,8
1122555,False,18,8
1122561,False,25,17
1122569,False,17,8
1122573,False,20,3
1122574,False,20,3
1122579,False,17,9
1122611,False,11,6
1122619,False,17,10
1122620,False,10,2
1122621,False,10,3
1122626,False,12,5
1122747,False,11,2
1122862,False,13,4
1122748,False,15,7
1122690,False,15,5
1122749,False,130,7
1123373,False,9,2
1123793,False,15,5
1123978,False,19,7
1123983,False,11,3
1124126,False,17,9
1124158,False,17,8
1124268,False,79,10
1123015,False,10,2
1123091,False,14,5
1122774,False,10,3
1124535,False,10,3
1124538,False,17,10
1124544,False,25,6
1124640,False,40,31
1124745,False,13,5
1122775,False,11,3
1124856,False,34,17
1125138,False,11,3
1122781,False,15,8
1122784,False,11,3
1125261,False,10,3
1125263,False,10,3
1125436,False,19,10
1122804,False,16,3
1122812,False,45,38
1122832,False,45,24
1122845,False,14,5
1126444,False,26,9
1126455,False,11,4
1126499,False,19,9
1126502,False,11,4
1126506,False,11,2
1126508,False,10,3
1126510,False,9,2
1126517,False,10,3
1126521,False,10,3
1126390,False,18,11
1126392,False,11,4
1126393,False,9,2
1126394,False,9,2
1126395,False,9,2
1126397,False,9,2
1126425,False,32,10
1126431,False,12,2
1126432,False,43,20
1127631,False,21,3
1127678,False,21,7
1127682,False,12,7
1127685,False,17,7
1127478,False,10,3
1127482,False,12,3
1126546,False,19,9
1127539,False,33,19
1127542,False,11,3
1127600,False,10,3
1127613,False,11,3
1127617,False,11,3
1127624,False,11,3
1127627,False,9,2
1127628,False,12,4
1127795,False,9,2
1127798,False,15,7
1127799,False,13,4
1127800,False,15,3
1127633,False,13,3
1127634,False,11,3
1127643,False,9,2
1127645,False,10,2
1127807,False,19,6
1127822,False,11,3
1127828,False,15,6
1127842,False,11,4
1127759,False,43,16
1127761,False,11,3
1127765,False,11,3
1127847,False,11,4
1127848,False,12,4
1127850,False,12,3
1127851,False,11,3
1127852,False,23,10
1127881,False,163,119
1127890,False,15,5
1127768,False,15,5
1127769,False,11,3
1127913,False,24,6
1127914,False,12,3
1127917,False,11,3
1126549,False,13,4
1126550,False,9,2
1126551,False,39,18
1127924,False,11,3
1126555,False,19,12
1126556,False,14,7
1126562,False,25,14
1127982,False,12,4
1127987,False,14,5
1127999,False,37,9
1128001,False,12,3
1128020,False,10,3
1126590,False,11,3
1128034,False,14,8
1126721,False,10,3
1126744,False,14,4
1128157,False,11,4
1128178,False,51,43
1126778,False,14,5
1126779,False,11,3
1128493,False,10,3
1128494,False,26,15
1128299,False,23,12
1128506,False,10,5
1128519,False,13,4
1128538,False,14,5
1128566,False,13,5
1126952,False,9,2
1129217,False,28,10
1126953,False,10,2
1127010,False,11,3
1129424,False,20,12
1129485,False,13,5
1129513,False,12,5
1130111,False,14,2
1130135,False,12,5
1129817,False,11,4
1130389,False,13,7
1130580,False,14,6
1130487,False,12,4
1130511,False,41,20
1130533,False,11,3
1130574,False,11,2
1130575,False,11,2
1130609,False,12,5
1130620,False,9,2
1130628,False,32,25
1130629,False,10,3
1130636,False,12,5
1130645,False,95,42
1130676,False,22,9
1130845,False,171,159
1130852,False,32,7
1127225,False,11,3
1130854,False,195,189
1130858,False,78,35
1130859,False,1486,1478
1130774,False,9,2
1130777,False,12,4
1130780,False,13,3
1130784,False,11,4
1130910,False,10,2
1130913,False,11,2
1130914,False,13,4
1130919,False,11,3
1130928,False,20,5
1130941,False,10,3
1130946,False,13,6
1130947,False,17,7
1130948,False,57,50
1130951,False,12,3
1130949,False,9,2
1130953,False,11,3
1130986,False,10,3
1130958,False,10,2
1130997,False,11,3
1131021,False,42,26
1131162,False,11,2
1131163,False,38,30
1131164,False,15,5
1131080,False,10,3
1127341,False,11,3
1127342,False,11,3
1131221,False,13,5
1131224,False,24,7
1131270,False,10,3
1131273,False,16,7
1131326,False,10,2
1131330,False,14,4
1131343,False,14,5
1131344,False,15,6
1131346,False,16,5
1131347,False,13,4
1131350,False,13,4
1131392,False,39,22
1131413,False,70,23
1131428,False,10,3
1131813,False,12,2
1131951,False,12,2
1131955,False,21,10
1131968,False,9,2
1131994,False,11,4
1132000,False,14,7
1132001,False,11,3
1132002,False,11,3
1132004,False,11,3
1132007,False,11,3
1132011,False,17,6
1132013,False,10,2
1132019,False,24,14
1132023,False,13,4
1132116,False,34,10
1132120,False,11,3
1132123,False,11,3
1131574,False,25,9
1131580,False,75,7
1131593,False,30,17
1131596,False,30,17
1131598,False,30,17
1131597,False,38,28
1131612,False,29,4
1131622,False,170,163
1131849,False,39,18
1131867,False,25,15
1132222,False,17,4
1132243,False,18,4
1132244,False,10,3
1132247,False,10,2
1132386,False,15,8
1132420,False,21,8
1132426,False,27,20
1132428,False,107,86
1132430,False,30,2
1132436,False,18,11
1131646,False,10,3
1132442,False,39,25
1132445,False,39,25
1132450,False,10,4
1132451,False,11,3
1132458,False,10,4
1132459,False,11,3
1132479,False,12,5
1132497,False,12,4
1132499,False,37,25
1132500,False,13,3
1132502,False,50,41
1132314,False,28,6
1132575,False,11,4
1131740,False,108,4
1132619,False,31,23
1131751,False,13,4
1131753,False,13,4
1131769,False,27,13
1132761,False,14,6
1132758,False,12,3
1132328,False,12,5
1132332,False,20,11
1132379,False,12,5
1132974,False,40,29
1133162,False,35,8
1133638,False,27,3
1134084,False,17,6
1134108,False,18,11
1134156,False,10,2
1134302,False,70,22
1134414,False,25,4
1134225,False,245,128
1134257,False,9,2
1134261,False,332,173
1134540,False,18,4
1135547,False,464,252
1135612,False,426,235
1135654,False,339,199
1134472,False,12,4
1135699,False,293,170
1134664,False,13,6
1134676,False,10,2
1134681,False,16,5
1135724,False,10,2
1135731,False,11,3
1135736,False,11,4
1134674,False,52,27
1134680,False,35,15
1135747,False,42,18
1135772,False,130,123
1135787,False,440,217
1135790,False,11,3
1135797,False,11,3
1135829,False,12,3
1136046,False,1071,378
1136049,False,1393,866
1136054,False,17,10
1135860,False,13,4
1135870,False,56,28
1135903,False,16,7
1136105,False,53,50
1136140,False,11,3
1136144,False,13,3
1136145,False,16,8
1136193,False,30,21
1136194,False,13,2
1136195,False,172,146
1136204,False,13,3
1136155,False,17,11
1136159,False,15,7
1136160,False,32,19
1136161,False,29,11
1136165,False,14,6
1136167,False,14,6
1136168,False,14,6
1136470,False,14,3
1136509,False,14,3
1136471,False,11,3
1136472,False,17,8
1136473,False,11,4
1136543,False,12,7
1134952,False,25,4
1134811,False,15,6
1136568,False,57,32
1135019,False,19,10
1135026,False,92,29
1135063,False,19,10
1136584,False,19,13
1135073,False,91,29
1135115,False,11,4
1135139,False,10,3
1135194,False,34,21
1135190,False,11,4
1135192,False,14,4
1136670,False,10,3
1136713,False,13,4
1135480,False,18,4
1136794,False,16,8
1136795,False,17,9
1136797,False,14,9
1136798,False,16,7
1136808,False,14,6
1137442,False,13,5
1137463,False,13,6
1137546,False,249,129
1137584,False,10,3
1137585,False,11,3
1137590,False,10,3
1137591,False,11,3
1137624,False,13,5
1137628,False,13,5
1137922,False,12,3
1137929,False,16,6
1138274,False,11,4
1138171,False,9,2
1138280,False,14,3
1138281,False,14,2
1138282,False,23,15
1138232,False,13,5
1138233,False,14,5
1138285,False,10,2
1138289,False,24,6
1138246,False,11,3
1138247,False,11,4
1138248,False,11,3
1138253,False,16,8
1138258,False,19,7
1138259,False,15,3
1138260,False,11,3
1138264,False,11,4
1138271,False,11,3
1138273,False,19,12
1138310,False,16,2
1138329,False,74,3
1138316,False,10,2
1138317,False,12,5
1138448,False,16,8
1138449,False,23,8
1138512,False,11,3
1138655,False,25,15
1139088,False,48,26
1139126,False,30,7
1139127,False,9,2
1139128,False,13,3
1139153,False,21,8
1139155,False,11,3
1139293,False,13,6
1139270,False,29,12
1139305,False,62,53
1139307,False,15,6
1139473,False,13,6
1139328,False,16,13
1139478,False,171,93
1139365,False,11,3
1139371,False,37,29
1139636,False,23,6
1139637,,23,8
1139393,False,16,8
1139397,False,19,11
1139406,False,402,197
1139716,False,10,2
1139731,False,10,5
1140346,False,38,11
1140348,False,129,69
1140412,False,12,5
1140413,False,17,7
1140362,False,10,2
1140366,False,13,4
1140035,False,19,5
1140390,False,13,4
1140391,False,32,19
1140399,False,20,12
1140400,False,88,55
1140468,False,59,30
1140658,False,9,2
1140661,False,24,11
1140536,False,11,3
1140551,False,17,10
1140567,False,10,2
1140568,False,11,2
1140570,False,9,2
1140574,False,14,5
1140678,False,9,2
1140680,False,88,22
1140686,False,22,9
1140934,False,20,10
1140935,False,15,2
1140936,False,15,2
1140849,False,12,5
1140983,False,11,3
1141043,False,37,22
1141044,False,11,3
1141060,False,19,10
1141062,False,22,9
1141063,False,26,11
1141066,False,15,6
1141077,False,13,4
1141082,False,13,4
1141092,False,58,24
1141094,False,11,4
1141095,False,13,6
1141096,False,10,2
1141101,False,10,4
1141102,False,20,5
1141105,False,15,7
1141160,False,11,4
1141162,False,16,3
1144541,False,13,6
1144549,False,14,3
1144556,False,11,2
1144560,False,11,4
1144573,False,11,3
1144574,False,11,3
1144579,False,11,3
1144580,False,16,7
1144581,False,28,10
1144585,False,10,3
1144586,False,20,3
1144587,False,13,3
1144593,False,18,6
1144643,False,13,5
1144647,False,11,3
1144649,False,17,9
1144650,False,15,6
1144651,False,19,7
1144655,False,107,80
1144672,False,16,9
1144678,False,10,3
1144881,False,10,3
1144685,False,26,11
1144698,False,12,3
1144699,False,11,4
1144700,False,23,10
1144886,False,9,2
1144705,False,35,24
1144712,False,14,5
1144922,False,20,3
1144718,False,13,6
1144720,False,11,4
1144731,False,20,8
1144754,False,11,3
1144755,False,22,10
1144761,False,45,17
1144764,False,11,3
1144767,False,10,3
1144768,False,11,3
1144769,False,29,17
1144772,False,14,7
1144775,False,20,8
1144782,False,45,16
1144787,False,14,3
1144791,False,14,5
1144793,False,12,4
1144799,False,13,4
1144809,False,14,7
1144816,False,20,12
1144819,False,13,4
1144924,False,10,2
1144925,False,12,2
1144935,False,25,5
1144936,False,10,3
1144937,False,11,4
1144938,False,11,4
1144939,False,11,4
1144940,False,11,4
1144941,False,11,4
1144942,False,11,4
1144943,False,12,5
1144944,False,12,5
1144953,False,15,8
1145276,False,19,9
1144397,False,14,3
1144400,False,31,16
1145309,False,22,14
1144417,False,10,4
1145370,False,37,14
1145372,False,79,36
1145373,False,82,19
1145385,False,128,63
1144426,False,47,22
1144429,False,10,3
1145476,False,16,9
1145477,False,16,4
1145499,False,204,27
1145506,False,9,2
1145540,False,458,237
1145543,False,13,6
1145545,False,13,5
1145546,False,19,8
1145547,False,18,8
1145556,False,83,30
1145578,False,2048,1027
1145589,False,32,2
1145590,False,43,15
1145591,False,42,16
1146872,False,18,6
1147359,False,11,3
1147443,False,12,5
1147544,False,17,9
1147572,False,3196,1570
1147591,False,10,3
1147603,False,14,6
1147608,False,20,9
1147636,False,17,8
1147648,False,22,7
1147754,False,13,6
1147783,False,9,2
1147789,False,10,4
1147798,False,9,2
1147826,False,18,4
1147834,False,22,8
1147837,False,17,6
1147847,False,13,6
1147854,False,13,5
1147856,False,10,3
1147876,False,35,17
1147879,False,11,3
1147885,False,9,2
1147899,False,12,5
1147909,False,21,7
